Randy,Austin,raustin0@jugem.jp,Poland,Male,Bukowina Tatrzańska,Devpoint,16525.13,PLN
Judith,Miller,jmiller1@ucoz.ru,China,Female,Xikou,Voomm,3060.90,CNY
Teresa,Brooks,tbrooks2@goodreads.com,Japan,Female,Tokorozawa,Eire,74624.95,JPY
Irene,Johnston,ijohnston3@salon.com,China,Female,Nancheng,Babblestorm,65077.12,CNY
Robin,Parker,rparker4@google.nl,China,Female,Kandun,Linklinks,8741.31,CNY
Carolyn,Richardson,crichardson5@wiley.com,Bulgaria,Female,Vratsa,Fivechat,52869.87,BGN
Ralph,Clark,rclark6@omniture.com,Ukraine,Male,Kyrylivka,Avaveo,97454.00,UAH
Maria,Moreno,mmoreno7@jalbum.net,Bahrain,Female,Sitrah,Yakijo,,BHD
Laura,Mcdonald,lmcdonald8@geocities.com,Sweden,Female,Umeå,Twitterworks,46718.94,SEK
Mark,Payne,mpayne9@godaddy.com,Poland,Male,Świecie nad Osą,Voomm,8678.39,PLN
Patricia,Reed,preeda@bizjournals.com,Canada,Female,Warwick,Meevee,86434.66,CAD
Ann,Cox,acoxb@whitehouse.gov,Czech Republic,Female,Býšť,Abata,28356.00,CZK
Jimmy,Johnson,jjohnsonc@arizona.edu,Brazil,Male,Feira de Santana,Kayveo,94012.02,BRL
Jonathan,Morales,jmoralesd@cnn.com,Pakistan,Male,Amangarh,Feedfire,11427.62,PKR
Doris,Gutierrez,dgutierreze@yahoo.com,Czech Republic,Female,Moravský Krumlov,Jamia,65372.66,CZK
Robert,Edwards,redwardsf@apache.org,Finland,Male,Nurmo,Reallinks,16905.01,EUR
Betty,Wallace,bwallaceg@behance.net,Burkina Faso,Female,Diapaga,Dabtype,69528.49,XOF
Patrick,Gilbert,pgilberth@tripod.com,Croatia,Male,Galižana,Wikivu,66715.66,HRK
Anna,Stephens,astephensi@jiathis.com,Peru,Female,Independencia,Meeveo,39782.12,PEN
Evelyn,Lee,eleej@facebook.com,Venezuela,Female,Ciudad Bolivia,Mudo,75049.90,VEF
Billy,Tucker,btuckerk@va.gov,China,Male,Tuanshansi,Mudo,81665.38,CNY
Larry,Garza,lgarzal@springer.com,Colombia,Male,Guamal,Flipopia,89316.51,COP
Samuel,Price,spricem@shareasale.com,Indonesia,Male,Kemil,Izio,30216.84,IDR
Sara,Marshall,smarshalln@squidoo.com,Peru,Female,Conchopata,Blogspan,42614.45,PEN
Jean,Gray,jgrayo@whitehouse.gov,United States,Female,Detroit,Wordware,30575.11,USD
Brandon,Collins,bcollinsp@hugedomains.com,China,Male,Fengping,Shuffletag,,CNY
Louise,Cook,lcookq@mail.ru,Sweden,Female,Edsbyn,Skibox,9319.88,SEK
Daniel,Franklin,dfranklinr@phoca.cz,Poland,Male,Laliki,Quinu,7734.66,PLN
Donna,Mason,dmasons@howstuffworks.com,Philippines,Female,Gocoton,Chatterpoint,50956.19,PHP
Alice,Simmons,asimmonst@shinystat.com,Sweden,Female,Karlstad,Jetpulse,38065.82,SEK
Kimberly,Diaz,kdiazu@imdb.com,Afghanistan,Female,Dū Laīnah,Mudo,,AFN
Amy,Mason,amasonv@friendfeed.com,South Africa,Female,Louis Trichardt,Tazz,,ZAR
