David,Mccoy,dmccoy0@pen.io,Greece,Male,Mirsíni,Vitz,73888.16,EUR
Helen,Gilbert,hgilbert1@hao123.com,China,Female,Zhamao,Bluejam,63189.88,CNY
Arthur,Dunn,adunn2@globo.com,South Africa,Male,Eshowe,Voonder,74218.88,ZAR
Shawn,Murphy,smurphy3@php.net,Japan,Male,Masaki-chō,Oyoba,,JPY
Lois,Andrews,landrews4@state.gov,Ukraine,Female,Kamyshevka Vtoraya,Realcube,59019.38,UAH
Phyllis,Payne,ppayne5@about.me,Vietnam,Female,Gò Quao,Vimbo,13727.51,VND
Angela,Elliott,aelliott6@wordpress.org,Serbia,Female,Niš,Digitube,49372.98,RSD
Helen,Myers,hmyers7@histats.com,Russia,Female,Sinegorskiy,Twinder,51140.90,RUB
Joshua,Warren,jwarren8@edublogs.org,Indonesia,Male,Tiyingtali Kelod,Tambee,75106.43,IDR
Jacqueline,Bishop,jbishop9@bloomberg.com,Greece,Female,Níkiti,Fadeo,91880.03,EUR
Janet,Sanchez,jsancheza@last.fm,China,Female,Dayong,Ntag,92627.58,CNY
Carolyn,Price,cpriceb@moonfruit.com,Japan,Female,Yasugichō,Yambee,24850.11,JPY
Rebecca,Campbell,rcampbellc@istockphoto.com,Brazil,Female,Quirinópolis,Brightdog,33947.79,BRL
Karen,Williamson,kwilliamsond@deliciousdays.com,Brazil,Female,Resende,Thoughtblab,86115.85,BRL
Cynthia,Spencer,cspencere@livejournal.com,China,Female,Zhongnan,Bluezoom,58843.05,CNY
Willie,Moreno,wmorenof@imgur.com,China,Male,Sanbaishan,Skivee,5764.94,CNY
Irene,Lawrence,ilawrenceg@lycos.com,Peru,Female,Pueblo Nuevo,Jaxworks,80156.43,PEN
Craig,Moreno,cmorenoh@smh.com.au,Ecuador,Male,Boca Suno,Tagpad,75737.20,USD
Harry,Jordan,hjordani@apple.com,Russia,Male,Donskoy,Livetube,,RUB
Tammy,Russell,trussellj@earthlink.net,China,Female,Zhoushan,Topiczoom,13231.51,CNY
Barbara,Chapman,bchapmank@list-manage.com,Botswana,Female,Letlhakeng,Aibox,31607.51,BWP
Shawn,Schmidt,sschmidtl@myspace.com,Portugal,Male,Serra D'El Rei,Yodoo,2038.92,EUR
Kimberly,Scott,kscottm@engadget.com,Ukraine,Female,Shabo,Gabspot,80651.72,UAH
Clarence,Oliver,colivern@google.com,North Korea,Male,Namp’o,Leexo,86404.39,KPW
Anthony,Long,alongo@ca.gov,China,Male,Xiting,Reallinks,77258.03,CNY
Katherine,Murphy,kmurphyp@netscape.com,Belarus,Female,Dzyarzhynsk,Tambee,85175.89,BYR
Richard,Robinson,rrobinsonq@ask.com,Czech Republic,Male,Bystré,Zooveo,60051.85,CZK
Donna,Fisher,dfisherr@china.com.cn,Ukraine,Female,Terpinnya,Quatz,74170.92,UAH
Ruth,Day,rdays@multiply.com,China,Female,Yanmenkou,Thoughtbridge,70309.04,CNY
Phyllis,Fernandez,pfernandezt@house.gov,Mongolia,Female,Jargalant,Voonte,947.91,MNT
Adam,Henry,ahenryu@wufoo.com,Cape Verde,Male,Vila Nova Sintra,Skipstorm,17519.73,CVE
Victor,Castillo,vcastillov@constantcontact.com,Indonesia,Male,Gunung Talang,Mycat,61765.06,IDR
Earl,Peterson,epetersonw@seattletimes.com,Switzerland,Male,Bern,Zoomdog,81161.05,CHF
Sean,Campbell,scampbellx@hatena.ne.jp,Indonesia,Male,Cigintung,Quire,20683.86,IDR
Jacqueline,Hall,jhally@vk.com,Philippines,Female,Paitan,Blogtag,58123.79,PHP
Andrew,Brown,abrownz@bigcartel.com,Vietnam,Male,Tân An,Centizu,,VND
Maria,Porter,mporter10@creativecommons.org,Japan,Female,Fujieda,Innojam,62646.75,JPY
Aaron,Wallace,awallace11@smugmug.com,Kazakhstan,Male,Aqtaū,Yabox,17481.43,KZT
William,Gutierrez,wgutierrez12@themeforest.net,Saudi Arabia,Male,Al Muţayrifī,Skynoodle,86300.06,SAR
Christina,Stone,cstone13@last.fm,Mexico,Female,Vicente Guerrero,Jetpulse,51694.78,MXN
Aaron,Lee,alee14@yale.edu,China,Male,Wuping,Linktype,2310.49,CNY
Jean,Hansen,jhansen15@yellowbook.com,Syria,Female,Al Ghandūrah,Gabtype,82648.85,SYP
Louis,Gutierrez,lgutierrez16@flavors.me,Sweden,Male,Lidingö,Meezzy,58476.73,SEK
Carolyn,Gray,cgray17@photobucket.com,China,Female,Jinshanzui,Skivee,12250.69,CNY
Ryan,Edwards,redwards18@a8.net,Philippines,Male,Opol,Zoomdog,51288.12,PHP
Maria,Turner,mturner19@theglobeandmail.com,Indonesia,Female,Patemon,Dynabox,49878.96,IDR
Jane,Chavez,jchavez1a@163.com,Indonesia,Female,Cikadongdong,Brainbox,83600.94,IDR
Roy,Romero,rromero1b@csmonitor.com,Brazil,Male,Igarapava,Voolia,21693.11,BRL
