Paul,Nichols,pnichols0@harvard.edu,China,Male,Puyuan,Podcat,,CNY
Jose,Murray,jmurray1@slashdot.org,Jamaica,Male,Linstead,Ozu,,JMD
Brandon,Alvarez,balvarez2@mayoclinic.com,Sweden,Male,Halmstad,Oyoba,55868.69,SEK
Jean,Foster,jfoster3@google.it,Thailand,Female,Non Narai,Skibox,95517.94,THB
Heather,Fowler,hfowler4@cargocollective.com,China,Female,Chagang,Twinder,,CNY
Carl,Wilson,cwilson5@slideshare.net,Russia,Male,Teykovo,Chatterbridge,20988.00,RUB
Kathleen,Romero,kromero6@berkeley.edu,China,Female,Chaihe,Jabbersphere,95763.54,CNY
Stephanie,Evans,sevans7@boston.com,Mali,Female,Douentza,Tagfeed,68054.93,XOF
Howard,Dean,hdean8@theglobeandmail.com,China,Male,Zhouji,Twitternation,92907.72,CNY
Jose,Harvey,jharvey9@icio.us,Russia,Male,Zelenoborskiy,Livetube,60115.08,RUB
Patricia,Mcdonald,pmcdonalda@blogtalkradio.com,Greece,Female,Cholargós,Twitterbeat,65699.41,EUR
Matthew,Dean,mdeanb@howstuffworks.com,Thailand,Male,Mueang Suang,Pixonyx,8922.55,THB
Sara,Ramirez,sramirezc@geocities.jp,China,Female,Pumaqangtang,Gabtype,83206.29,CNY
Christopher,Evans,cevansd@free.fr,Indonesia,Male,Bibis,Zoombeat,45343.79,IDR
Lisa,Tucker,ltuckere@mtv.com,Portugal,Female,Tamel,Oyoloo,85085.70,EUR
Melissa,Walker,mwalkerf@cnet.com,Czech Republic,Female,Zlaté Hory,Realblab,41029.84,CZK
Frances,Kim,fkimg@free.fr,South Africa,Female,Koffiefontein,Yoveo,85918.85,ZAR
Sarah,Snyder,ssnyderh@sakura.ne.jp,Philippines,Female,Babug,Zazio,13628.30,PHP
Nicholas,Harper,nharperi@wiley.com,Philippines,Male,Dungon,Talane,69430.42,PHP
Justin,Harvey,jharveyj@ovh.net,Canada,Male,Maple Ridge,Myworks,,CAD
Jennifer,Mason,jmasonk@google.com.hk,Norway,Female,Tønsberg,Voonyx,99452.38,NOK
Sean,Graham,sgrahaml@dedecms.com,Portugal,Male,Monte da Boavista,JumpXS,34435.10,EUR
Terry,Crawford,tcrawfordm@bigcartel.com,France,Male,Berck,Brightbean,86778.04,EUR
Shawn,Frazier,sfraziern@dagondesign.com,Russia,Male,Troitskoye,Voonix,17071.93,RUB
Brandon,Wallace,bwallaceo@webeden.co.uk,China,Male,Lijiaping,Chatterpoint,47736.78,CNY
Norma,Webb,nwebbp@csmonitor.com,Latvia,Female,Smārde,Pixope,45007.60,EUR
Eugene,Crawford,ecrawfordq@forbes.com,Russia,Male,Vodnyy,Demivee,59708.50,RUB
Phyllis,King,pkingr@dion.ne.jp,China,Female,Jialu,Kazio,96677.50,CNY
Pamela,Powell,ppowells@unicef.org,China,Female,Shuitianzhuang,Jaloo,60788.60,CNY
Daniel,Watkins,dwatkinst@cocolog-nifty.com,Latvia,Male,Ape,Divape,24870.57,EUR
Kathy,Freeman,kfreemanu@ed.gov,Peru,Female,Huamachuco,Ntag,65916.17,PEN
Jeffrey,Harrison,jharrisonv@smh.com.au,Japan,Male,Kashiwazaki,Jabberbean,2226.89,JPY
Judy,Lawrence,jlawrencew@usa.gov,Vietnam,Female,Hội An,Shuffletag,57096.61,VND
Keith,Gray,kgrayx@microsoft.com,Portugal,Male,Martinlongo,Dabfeed,83367.53,EUR
Lisa,Pierce,lpiercey@nydailynews.com,Russia,Female,Kropachëvo,Riffpedia,,RUB
Alice,Phillips,aphillipsz@washington.edu,Croatia,Female,Štitar,Ainyx,46241.67,HRK
Ashley,Reynolds,areynolds10@sina.com.cn,China,Female,Yunxian Chengguanzhen,DabZ,99708.15,CNY
Steve,Garcia,sgarcia11@arstechnica.com,Japan,Male,Hirado,Oyondu,26874.19,JPY
Kathryn,Carr,kcarr12@cafepress.com,China,Female,Shayuan,Demizz,,CNY
Stephen,Garrett,sgarrett13@google.com.hk,Philippines,Male,Cabitan,Blogtags,5265.73,PHP
Michael,Torres,mtorres14@fc2.com,Chile,Male,El Tabo,Wordware,22126.22,CLP
Sandra,Johnson,sjohnson15@macromedia.com,Czech Republic,Female,Luhačovice,Meeveo,42883.59,CZK
Elizabeth,Stanley,estanley16@vinaora.com,China,Female,Nanzamu,Ailane,25347.05,CNY
Patricia,Lee,plee17@unblog.fr,Indonesia,Female,Npongge,Meezzy,,IDR
Ernest,Bryant,ebryant18@wikimedia.org,Brazil,Male,Jardim,Quimba,77113.75,BRL
Phyllis,Cruz,pcruz19@indiatimes.com,Nigeria,Female,Bama,Tambee,78858.69,NGN
Chris,Patterson,cpatterson1a@google.pl,Brazil,Male,Jacarezinho,Leenti,39813.09,BRL
William,Robinson,wrobinson1b@phoca.cz,Yemen,Male,Raydah,Vipe,2984.23,YER
