Stephen,Lopez,slopez0@timesonline.co.uk,Ireland,Male,Ballina,Photospace,71200.42,EUR
Michael,Turner,mturner1@oakley.com,Guatemala,Male,San Lucas Sacatepéquez,Ailane,47980.45,GTQ
Dorothy,Cunningham,dcunningham2@newyorker.com,Iran,Female,Kahrīz,Twitterwire,90481.38,IRR
Julia,Ford,jford3@51.la,Greece,Female,Psará,Avamba,53194.57,EUR
Angela,Alexander,aalexander4@aboutads.info,Greece,Female,Mólos,LiveZ,93466.70,EUR
Debra,Rogers,drogers5@ibm.com,Sweden,Female,Katrineholm,Eamia,19515.97,SEK
James,Gibson,jgibson6@google.it,Russia,Male,Solnechnoye,Skyble,68386.56,RUB
Willie,Reynolds,wreynolds7@nymag.com,Vietnam,Male,Mỏ Cày,Tagcat,41266.35,VND
Juan,Griffin,jgriffin8@nps.gov,China,Male,Shijiang,Dabfeed,56480.07,CNY
Sara,Rodriguez,srodriguez9@livejournal.com,Malta,Female,Pembroke,Rhynyx,,EUR
Sarah,Garza,sgarzaa@amazon.co.jp,Malaysia,Female,Kangar,Blogpad,44716.35,MYR
Craig,Cunningham,ccunninghamb@issuu.com,Indonesia,Male,Pengilon,Plambee,57843.22,IDR
Deborah,Flores,dfloresc@ovh.net,Poland,Female,Ryglice,Wikizz,81690.29,PLN
Anthony,Taylor,ataylord@who.int,France,Male,Calais,Oloo,54806.87,EUR
Anthony,Kim,akime@goodreads.com,Canada,Male,Greenwood,Yodoo,46236.04,CAD
Jeremy,Ramos,jramosf@bloomberg.com,Indonesia,Male,Bei,Jaxnation,58907.10,IDR
Irene,Carter,icarterg@washingtonpost.com,Czech Republic,Female,Poříčany,Rhyloo,7041.69,CZK
Fred,Wilson,fwilsonh@sfgate.com,Hungary,Male,Szeged,Browsecat,52288.61,HUF
Lois,Wagner,lwagneri@reddit.com,Czech Republic,Female,Nechanice,Yadel,36420.67,CZK
Craig,Harvey,charveyj@odnoklassniki.ru,Greece,Male,Néa Karyá,Trudoo,60311.32,EUR
Kathleen,Cunningham,kcunninghamk@oaic.gov.au,Russia,Female,Gorelovo,Jaxworks,39779.53,RUB
Debra,Bryant,dbryantl@privacy.gov.au,Iran,Female,Eyvān,Photolist,,IRR
Christina,Riley,crileym@cafepress.com,Cameroon,Female,Akonolinga,Eamia,64524.29,XAF
