Laura,Reid,lreid0@nhs.uk,Peru,Female,Tambillo,Photobean,97515.75,PEN
Heather,Cox,hcox1@vimeo.com,Bangladesh,Female,Narsingdi,Plambee,,BDT
Norma,Crawford,ncrawford2@slashdot.org,Peru,Female,Oropesa,Oyoyo,77495.53,PEN
Jessica,Lynch,jlynch3@guardian.co.uk,Colombia,Female,Firavitoba,InnoZ,83601.64,COP
Alan,Welch,awelch4@yahoo.com,Brazil,Male,Rio Grande,Mycat,76813.60,BRL
Willie,Armstrong,warmstrong5@deliciousdays.com,Poland,Male,Murowana Goślina,Riffpath,18881.08,PLN
Howard,Payne,hpayne6@live.com,Honduras,Male,El Triunfo de la Cruz,Quinu,4728.75,HNL
Raymond,Moreno,rmoreno7@moonfruit.com,China,Male,Chengzi,Izio,70148.10,CNY
Doris,Henry,dhenry8@google.it,Pakistan,Female,Kabīrwāla,Youbridge,85140.17,PKR
Diane,Graham,dgraham9@aol.com,Tunisia,Female,El Fahs,Oyoloo,,TND
Jonathan,Allen,jallena@epa.gov,China,Male,Axili,Youspan,25667.42,CNY
Louise,James,ljamesb@discovery.com,Russia,Female,Pashiya,Zazio,48419.76,RUB
Melissa,Campbell,mcampbellc@auda.org.au,Oman,Female,Yanqul,Plajo,,OMR
Ralph,Holmes,rholmesd@symantec.com,Palestinian Territory,Male,Bayt Ūlā,Voolith,18524.14,ILS
Jose,Young,jyounge@plala.or.jp,Indonesia,Male,Datarnangka,Meembee,26218.79,IDR
Margaret,Armstrong,marmstrongf@mozilla.com,Kazakhstan,Female,Aksu,Fivebridge,35587.00,KZT
Marilyn,Stephens,mstephensg@digg.com,Latvia,Female,Salaspils,Kwimbee,83848.75,EUR
Heather,Hanson,hhansonh@wix.com,Russia,Female,Mezhdurechensk,Katz,,RUB
Judy,Hart,jharti@issuu.com,Russia,Female,Obninsk,Flashdog,72575.44,RUB
Matthew,Wilson,mwilsonj@blogtalkradio.com,Ukraine,Male,Potelych,Twimm,86734.60,UAH
Donna,Ramos,dramosk@ucsd.edu,Philippines,Female,Salingogan,Tagchat,7711.59,PHP
Randy,Wilson,rwilsonl@ucoz.com,United States,Male,Saint Joseph,Browsezoom,,USD
Russell,Parker,rparkerm@state.tx.us,Indonesia,Male,Seoam,Topicware,57749.89,IDR
Joyce,Gomez,jgomezn@huffingtonpost.com,Thailand,Female,At Samat,Mybuzz,94775.28,THB
Tina,Foster,tfostero@alexa.com,China,Female,Jiazhi,Browseblab,46841.99,CNY
Teresa,Barnes,tbarnesp@umn.edu,Czech Republic,Female,Želešice,Zoovu,72758.77,CZK
Ralph,Palmer,rpalmerq@state.gov,Mexico,Male,Santa Clara,Gabvine,64562.50,MXN
Frank,Woods,fwoodsr@weebly.com,Finland,Male,Riihimäki,Meevee,70753.99,EUR
Frank,Kim,fkims@ezinearticles.com,Brazil,Male,Nova Olímpia,Tagchat,7473.68,BRL
Harry,Cunningham,hcunninghamt@irs.gov,Argentina,Male,Intendente Alvear,Dabvine,13478.49,ARS
Michael,Peters,mpetersu@va.gov,Germany,Male,Köln,Brightdog,72154.96,EUR
Ruth,Garza,rgarzav@webmd.com,Kazakhstan,Female,Ekibastuz,BlogXS,66063.30,KZT
Ralph,Burns,rburnsw@jalbum.net,Panama,Male,Alto del Espino,Mydeo,99282.62,PAB
Benjamin,Jacobs,bjacobsx@jiathis.com,China,Male,Xinqiao,Fliptune,15389.41,CNY
Kenneth,Banks,kbanksy@unicef.org,China,Male,Luoyang,Abata,87863.47,CNY
Patrick,Boyd,pboydz@prweb.com,Ukraine,Male,Yizhivtsi,Photospace,12218.84,UAH
Diana,Armstrong,darmstrong10@wunderground.com,Indonesia,Female,Leuwidamar,Flipstorm,94863.05,IDR
Kathy,Barnes,kbarnes11@yellowbook.com,Russia,Female,Rossosh’,Kaymbo,87683.29,RUB
Louise,Hill,lhill12@gmpg.org,Russia,Female,Turinsk,Oyoyo,44267.91,RUB
Willie,Berry,wberry13@cisco.com,Indonesia,Male,Tunggulsari,Divavu,31910.50,IDR
Jeffrey,Williamson,jwilliamson14@indiatimes.com,Brazil,Male,Conceição das Alagoas,Trudoo,,BRL
Howard,Murray,hmurray15@hatena.ne.jp,New Zealand,Male,Levin,Youspan,56663.99,NZD
Raymond,Porter,rporter16@hibu.com,Russia,Male,Ust’-Ilimsk,Latz,93391.55,RUB
Amy,Garcia,agarcia17@marketwatch.com,Indonesia,Female,Pakisaji,Jabbercube,49895.11,IDR
Jeffrey,Bennett,jbennett18@yale.edu,France,Male,Alfortville,Twitterwire,,EUR
Norma,Shaw,nshaw19@time.com,Japan,Female,Nakamura,Digitube,83495.31,JPY
Heather,Fuller,hfuller1a@abc.net.au,Philippines,Female,Pawa,Zoozzy,,PHP
Patrick,Cunningham,pcunningham1b@addtoany.com,Bosnia and Herzegovina,Male,Milići,Leenti,3429.59,BAM
Carol,Bell,cbell1c@wp.com,China,Female,Runsonglaozhai,Riffpath,32945.01,CNY
Beverly,Mcdonald,bmcdonald1d@earthlink.net,China,Female,Shuangxiqiao,Yozio,21373.93,CNY
Jane,Rice,jrice1e@tiny.cc,China,Female,Dalazi,Edgetag,89688.79,CNY
Louis,Mccoy,lmccoy1f@businessinsider.com,Croatia,Male,Slobodnica,Riffpath,73185.97,HRK
Brandon,Nguyen,bnguyen1g@imageshack.us,Brazil,Male,Plácido de Castro,LiveZ,94222.32,BRL
Matthew,Watkins,mwatkins1h@google.co.uk,Philippines,Male,Ilangay,Wikido,76070.18,PHP
Karen,Robertson,krobertson1i@tamu.edu,Nicaragua,Female,Juigalpa,Babbleset,,NIO
Victor,Bryant,vbryant1j@hhs.gov,Brazil,Male,Poá,Ntags,49559.39,BRL
