Donna,Black,dblack0@netscape.com,Poland,Female,Sławatycze,Abatz,4657.09,PLN
Patrick,Patterson,ppatterson1@ifeng.com,Indonesia,Male,Cilaja,Trupe,52453.31,IDR
Patricia,Gordon,pgordon2@lulu.com,Ghana,Female,Wa,Rhynyx,18355.58,GHS
Tammy,Sullivan,tsullivan3@tiny.cc,Philippines,Female,Sampao,Jaxspan,32021.59,PHP
Louise,Graham,lgraham4@hc360.com,Azerbaijan,Female,Saray,Youopia,,AZN
Mildred,Ferguson,mferguson5@theatlantic.com,China,Female,Dadukou,Gigashots,8980.45,CNY
Arthur,Perry,aperry6@wikispaces.com,Brazil,Male,Vera Cruz,Twitterlist,36529.72,BRL
Gregory,Hart,ghart7@time.com,Turkmenistan,Male,Gazojak,Feednation,71501.87,TMT
Sean,Chapman,schapman8@dell.com,Philippines,Male,Pio Duran,Demivee,25512.65,PHP
Elizabeth,Medina,emedina9@opera.com,Philippines,Female,San Jacinto,Tagchat,46793.50,PHP
Walter,Jordan,wjordana@yandex.ru,Indonesia,Male,Doom,Thoughtbridge,30671.87,IDR
Irene,Larson,ilarsonb@spiegel.de,China,Female,Xinli,Feedbug,9721.94,CNY
Margaret,Hunter,mhunterc@xinhuanet.com,Indonesia,Female,Woro,Brainlounge,20037.90,IDR
Charles,Henderson,chendersond@irs.gov,Angola,Male,N’dalatando,Realblab,,AOA
Andrea,Gibson,agibsone@nhs.uk,Philippines,Female,Prinza,Oozz,,PHP
Carol,Miller,cmillerf@booking.com,Indonesia,Female,Cungking,Skiptube,56423.64,IDR
Janet,Cox,jcoxg@bandcamp.com,Qatar,Female,Al Jumaylīyah,Ailane,40042.35,QAR
Bruce,Richardson,brichardsonh@sphinn.com,Indonesia,Male,Panggunguni,Jabbersphere,85727.17,IDR
Joyce,Hanson,jhansoni@hao123.com,Poland,Female,Zbytków,Skiba,70127.00,PLN
Joan,Ryan,jryanj@dot.gov,Indonesia,Female,Gawul,Mybuzz,52693.20,IDR
Phillip,Simmons,psimmonsk@bloomberg.com,Italy,Male,Milano,Photobug,92658.11,EUR
Christine,Gardner,cgardnerl@live.com,Indonesia,Female,Wunat,Twitterwire,24105.78,IDR
Russell,Hughes,rhughesm@godaddy.com,Libya,Male,Gialo,Flashdog,648.77,LYD
Beverly,Watson,bwatsonn@odnoklassniki.ru,China,Female,Zhangxi,Bluejam,40758.36,CNY
Ann,Armstrong,aarmstrongo@booking.com,Vietnam,Female,Mường Nhé,Browsetype,18105.57,VND
Arthur,Watson,awatsonp@ask.com,Bulgaria,Male,Kaynardzha,Yamia,86645.24,BGN
Lillian,Kelley,lkelleyq@yolasite.com,Indonesia,Female,Cibiru,Realbuzz,79575.05,IDR
Lawrence,Shaw,lshawr@engadget.com,China,Male,Poxin,Ainyx,77681.73,CNY
Matthew,Nichols,mnicholss@constantcontact.com,Greece,Male,Tríkeri,Twitterwire,,EUR
Julie,Young,jyoungt@cbsnews.com,Canada,Female,Richmond,Yakidoo,,CAD
Dennis,Vasquez,dvasquezu@jimdo.com,Croatia,Male,Rijeka,Kazu,97684.42,HRK
Denise,Hill,dhillv@house.gov,Indonesia,Female,Kiarajangkung,Oozz,,IDR
Eric,Rivera,eriveraw@bloglines.com,Cameroon,Male,Kaélé,Wikivu,86113.62,XAF
Doris,Elliott,delliottx@behance.net,Brazil,Female,Barreiro do Jaíba,Eayo,61349.35,BRL
Mary,Alvarez,malvarezy@columbia.edu,France,Female,Étampes,Browsedrive,,EUR
Julie,Adams,jadamsz@gravatar.com,Portugal,Female,Além,Cogibox,56961.73,EUR
Cynthia,Knight,cknight10@mail.ru,China,Female,Hongchang,Twitterwire,52172.11,CNY
John,Romero,jromero11@instagram.com,Finland,Male,Joutsa,Babblestorm,38366.06,EUR
Kelly,Myers,kmyers12@ca.gov,China,Female,Shilong,Rhyloo,15386.75,CNY
Carl,Mills,cmills13@pbs.org,Armenia,Male,Bagratashen,Innotype,38658.12,AMD
Christina,Watson,cwatson14@pinterest.com,China,Female,Pingdu,Shufflester,90015.25,CNY
Carolyn,Stanley,cstanley15@g.co,Poland,Female,Mierzęcice,Kamba,30255.01,PLN
Anne,White,awhite16@google.fr,Nicaragua,Female,Rivas,Oozz,45391.09,NIO
Deborah,Martin,dmartin17@answers.com,Slovenia,Female,Pameče,Camimbo,39753.27,EUR
Joshua,Foster,jfoster18@google.com,Poland,Male,Trojanów,Blognation,9010.10,PLN
Antonio,Harris,aharris19@cargocollective.com,China,Male,Wulan,Skipfire,77981.44,CNY
Alice,Cole,acole1a@nytimes.com,Indonesia,Female,Krajan,Rhyloo,77077.76,IDR
