Victor,Palmer,vpalmer0@taobao.com,Vietnam,Male,Gò Quao,Twimbo,,VND
Anna,Morrison,amorrison1@com.com,Paraguay,Female,Fram,Trilia,50462.78,PYG
Martin,Armstrong,marmstrong2@liveinternet.ru,Russia,Male,Seymchan,Oodoo,65083.64,RUB
Donald,Bailey,dbailey3@europa.eu,Indonesia,Male,Sinarwangi,Jetwire,78649.34,IDR
Debra,Webb,dwebb4@loc.gov,Guatemala,Female,Jocotenango,Centidel,1958.85,GTQ
Willie,Olson,wolson5@wikimedia.org,Mauritania,Male,Néma,Kazu,41770.72,MRO
Irene,Mills,imills6@dion.ne.jp,Georgia,Female,Abastumani,Browsetype,44546.53,GEL
Doris,Black,dblack7@chicagotribune.com,United States,Female,Indianapolis,Thoughtstorm,39292.08,USD
Joseph,Lynch,jlynch8@va.gov,Thailand,Male,Sattahip,Yabox,52507.17,THB
Frank,Porter,fporter9@so-net.ne.jp,Russia,Male,Svetlyy,Quatz,91756.47,RUB
Bonnie,Taylor,btaylora@g.co,Indonesia,Female,Kubang,Kamba,97404.56,IDR
Alan,West,awestb@about.com,Russia,Male,Somovo,Gigabox,54410.13,RUB
Ralph,Ramos,rramosc@mayoclinic.com,Japan,Male,Nemuro,Brightdog,55626.59,JPY
Kimberly,Lee,kleed@spotify.com,Indonesia,Female,Terong,Vinte,47072.56,IDR
Todd,Little,tlittlee@epa.gov,Iran,Male,Farrokh Shahr,Kimia,84831.75,IRR
Beverly,Montgomery,bmontgomeryf@pinterest.com,Canada,Female,Beauharnois,Edgetag,78950.48,CAD
Raymond,Castillo,rcastillog@youtu.be,Peru,Male,Río Grande,Podcat,,PEN
Jose,Willis,jwillish@edublogs.org,Venezuela,Male,Boconó,Jabbercube,46011.52,VEF
Julia,Andrews,jandrewsi@ocn.ne.jp,Canada,Female,Dollard-Des Ormeaux,Tambee,,CAD
Robin,Chapman,rchapmanj@google.co.jp,Japan,Female,Iwai,Devshare,69644.70,JPY
Kelly,Jordan,kjordank@imageshack.us,France,Female,Chenôve,Latz,53327.33,EUR
Susan,Lawson,slawsonl@shareasale.com,Indonesia,Female,Muaralembu,Thoughtmix,61465.37,IDR
Albert,Ford,afordm@acquirethisname.com,Philippines,Male,Lavezares,Agivu,41988.10,PHP
Melissa,Banks,mbanksn@ocn.ne.jp,United Arab Emirates,Female,Adh Dhayd,Ailane,95195.17,AED
Lois,Gonzales,lgonzaleso@sogou.com,Latvia,Female,Aizkraukle,Realpoint,60650.64,EUR
Keith,Moore,kmoorep@unc.edu,Brazil,Male,Ariquemes,Quire,59471.24,BRL
Jane,Carroll,jcarrollq@telegraph.co.uk,Brazil,Female,Guaíba,Tazz,9623.91,BRL
Jacqueline,Harvey,jharveyr@squarespace.com,France,Female,Montpellier,Gabtune,70548.18,EUR
